code_commune_INSEE,nom_commune_complet,latitude,longitude,Population totale
38409,Saint-Just-de-Claix,45.0770717878,5.27949580181,1395.0
38410,Saint-Lattier,45.0933060303,5.18523637419,1443.0
38412,Saint-Laurent-du-Pont,45.3801495125,5.73532117087,4601.0
38413,Saint-Laurent-en-Beaumont,44.8850127628,5.84545502817,434.0
38414,Sainte-Luce,44.8504153429,5.90543846045,42.0
38415,Saint-Marcel-Bel-Accueil,45.6480438859,5.23992920137,1476.0
38416,Saint-Marcellin,45.1534136901,5.31720171085,7914.0
38417,Sainte-Marie-d'Alloix,45.3845890951,5.97577742061,498.0
38418,Sainte-Marie-du-Mont,45.4062736697,5.93038202226,237.0
38419,Saint-Martin-de-Clelles,44.8467463314,5.60218937166,185.0
38420,Saint-Martin-de-Vaulserre,45.4927458548,5.68133755645,252.0
38421,Saint-Martin-d'Hères,45.1762012553,5.76476360737,38455.0
38422,Saint-Martin-d'Uriage,45.1533114965,5.85697188801,5707.0
38423,Saint-Martin-le-Vinoux,45.2194259388,5.71511762221,5914.0
38424,Saint-Maurice-en-Trièves,44.759901088,5.65305206004,177.0
38425,Saint-Maurice-l'Exil,45.3920113826,4.7770444785,6506.0
38426,Saint-Maximin,45.4259637947,6.05007795734,675.0
38427,Saint-Michel-de-Saint-Geoirs,45.3005100986,5.35914982472,299.0
38428,Saint-Michel-en-Beaumont,44.8693565734,5.91329630908,31.0
38429,Saint-Michel-les-Portes,44.8650406452,5.59014871863,294.0
38430,Saint-Mury-Monteymond,45.2063585184,5.93278209691,327.0
38431,Saint-Nazaire-les-Eymes,45.2585764238,5.85231370954,3065.0
38432,Saint-Nicolas-de-Macherin,45.4071927108,5.61586556764,989.0
38433,Saint-Nizier-du-Moucherotte,45.1653613173,5.63185360757,1135.0
38434,Saint-Ondras,45.5171531669,5.54742097432,656.0
38436,Saint-Paul-de-Varces,45.0648676926,5.63101144999,2282.0
38437,Saint-Paul-d'Izeaux,45.31416401,5.43190717996,299.0
38438,Saint-Paul-lès-Monestier,44.9274219036,5.61388149441,275.0
38439,Crêts en Belledonne,45.3573537268,6.0451681388,3437.0
38440,Saint-Pierre-de-Bressieux,45.301403987,5.29999858329,779.0
38442,Saint-Pierre-de-Chartreuse,45.331212571,5.79772583855,976.0
38443,Saint-Pierre-de-Chérennes,45.1219175481,5.3858661597,482.0
38444,Saint-Pierre-de-Méaroz,44.8743730954,5.8195714854,117.0
38445,Saint-Pierre-de-Mésage,45.048347708,5.76481736003,790.0
38446,Saint-Pierre-d'Entremont,45.3856272189,5.8512057755,581.0
38448,Saint-Prim,45.4453169317,4.80093261008,1437.0
38449,Saint-Quentin-Fallavier,45.6396427762,5.10856784756,6122.0
38450,Saint-Quentin-sur-Isère,45.277528088,5.54771829456,1504.0
38451,Saint-Romain-de-Jalionas,45.7520483819,5.22392059526,3445.0
38452,Saint-Romain-de-Surieu,45.3898709024,4.88929060852,405.0
38453,Saint-Romans,45.1052188553,5.31866035876,1831.0
38454,Saint-Sauveur,45.1455683904,5.34488906233,2158.0
38455,Saint-Savin,45.6254619795,5.32143071399,4328.0
38456,Châtel-en-Trièves,44.8487244503,5.80401345281,501.0
38457,Saint-Siméon-de-Bressieux,45.3258985851,5.26249818332,3016.0
38458,Saint-Sorlin-de-Morestel,45.6330000577,5.47273562347,626.0
38459,Saint-Sorlin-de-Vienne,45.4732844152,4.93813857629,965.0
38460,Saint-Sulpice-des-Rivoires,45.4674837996,5.6039470428,443.0
38462,Saint-Théoffrey,44.9910607379,5.77559158266,575.0
38463,Saint-Vérand,45.1823968662,5.34320073942,1756.0
38464,Saint-Victor-de-Cessieu,45.5400475666,5.38346631149,2265.0
38465,Saint-Victor-de-Morestel,45.7025522178,5.49814056561,1111.0
38466,Saint-Vincent-de-Mercuze,45.3749280893,5.95880834631,1543.0
38467,Salagnon,45.6684234149,5.35714106149,1501.0
38468,Salaise-sur-Sanne,45.3442511828,4.80860532784,4576.0
38469,La Salette-Fallavaux,44.8433178683,5.98498987593,73.0
38470,La Salle-en-Beaumont,44.8600222062,5.86073436298,350.0
38471,Le Sappey-en-Chartreuse,45.26521241,5.78391032229,1163.0
38472,Sarcenas,45.2847568738,5.75992972544,231.0
38473,Sardieu,45.3601004595,5.22079778885,1184.0
38474,Sassenage,45.2130962637,5.65242107292,11545.0
38475,Satolas-et-Bonce,45.682504844,5.12584106732,2533.0
38476,Savas-Mépin,45.4968117369,5.06174427992,904.0
38478,Séchilienne,45.0726055114,5.83002564544,1055.0
38479,Semons,45.4317273834,5.19744019557,2102.0
38480,Septème,45.5481011598,4.98525636535,2129.0
38481,Sérézin-de-la-Tour,45.5546305415,5.34018745003,1162.0
38483,Sermérieu,45.6665923233,5.40919117116,1705.0
38484,Serpaize,45.5576137521,4.91965362732,2147.0
38485,Seyssinet-Pariset,45.1731193462,5.66971556945,11923.0
38486,Seyssins,45.1548597914,5.67545398227,8023.0
38487,Seyssuel,45.5601358269,4.84416709965,2116.0
38488,Siccieu-Saint-Julien-et-Carisieu,45.7304007028,5.31489253784,603.0
38489,Siévoz,44.9050907619,5.85034623903,133.0
38490,Sillans,45.3482750894,5.39137219137,1980.0
38492,Sinard,44.9430987654,5.65579105811,731.0
38494,Soleymieu,45.7033352747,5.35913663168,829.0
38495,La Sône,45.1166600305,5.28073341872,598.0
38496,Sonnay,45.3566083614,4.91625352984,1304.0
38497,Sousville,44.9098323482,5.80696662088,145.0
38498,Succieu,45.5295094349,5.34277529499,759.0
38499,Susville,44.9261426887,5.76206988161,1192.0
38500,Têche,45.1776772771,5.37590743872,593.0
38501,Tencin,45.3111766526,5.95861963639,2178.0
38503,La Terrasse,45.3253741747,5.93145053792,2619.0
38504,Theys,45.2975465976,6.01339575189,2103.0
38505,Thodure,45.3158079255,5.15549854064,801.0
38507,Tignieu-Jameyzieu,45.7344692085,5.18364277123,7806.0
38508,Torchefelon,45.5189293632,5.40282237683,846.0
38509,La Tour-du-Pin,45.5725876252,5.44527945798,8353.0
38511,Le Touvet,45.3514959567,5.94615794112,3269.0
38512,Tramolé,45.5136127414,5.26771625978,811.0
38513,Treffort,44.9030153722,5.6617115745,297.0
38514,Tréminis,44.7326500492,5.77205743161,190.0
38515,Trept,45.6887973335,5.32417967781,2220.0
38516,La Tronche,45.2104409255,5.74343326974,6700.0
38517,Tullins,45.2938791725,5.49006158623,7883.0
38518,Valbonnais,44.8979470948,5.9099695622,525.0
38519,Valencin,45.6076400854,5.02757104948,2937.0
38520,Valencogne,45.491469171,5.53064398602,701.0
38521,La Valette,44.9447156208,5.85272838136,67.0
38522,Valjouffrey,44.8815349113,6.07950399615,144.0
38523,Varacieux,45.2274015748,5.34211585345,865.0
38524,Varces-Allières-et-Risset,45.0908638366,5.67685585853,8483.0
38525,Vasselin,45.6284390051,5.45056070487,469.0
38526,Vatilieu,45.2609367341,5.41140093645,369.0
38527,Vaujany,45.1859501917,6.10152969645,350.0
38528,Vaulnaveys-le-Bas,45.0989005877,5.81149786551,1371.0
38529,Vaulnaveys-le-Haut,45.1153983318,5.8400227882,4063.0
38530,Vaulx-Milieu,45.6155606962,5.18598476312,2578.0
38531,Velanne,45.4889494528,5.64628578808,570.0
38532,Vénérieu,45.6596953757,5.27623741722,985.0
38533,Venon,45.1733618225,5.81062446887,783.0
38535,Vernas,45.7770907345,5.26765483745,270.0
38536,Vernioz,45.430347371,4.89879549763,1464.0
38537,La Verpillière,45.637750025,5.14915516278,7441.0
38538,Le Versoud,45.2221893714,5.85871984364,5057.0
38539,Vertrieu,45.8703431976,5.36496686983,632.0
38540,Veurey-Voroize,45.2694421656,5.60195085024,1447.0
38542,Veyssilieu,45.6805675587,5.22802915323,342.0
38543,Vézeronce-Curtin,45.6543775384,5.46996277663,2206.0
38544,Vienne,45.520578372,4.88135156154,30401.0
38545,Vif,45.0430999483,5.67425076002,8740.0
38546,Vignieu,45.6317039689,5.42138365917,986.0
38547,Villard-Bonnot,45.2446205727,5.88906725424,7431.0
38548,Villard-de-Lans,45.0600847837,5.54420891959,4492.0
38549,Villard-Notre-Dame,45.008859137,6.03313652994,31.0
38550,Villard-Reculas,45.0936836388,6.0372345748,58.0
38551,Villard-Reymond,45.0290416543,6.00823716098,40.0
38552,Villard-Saint-Christophe,44.9860357514,5.81891639232,410.0
38553,Villefontaine,45.6136289454,5.15547673355,19131.0
38554,Villemoirieu,45.7139810956,5.23197765072,1894.0
38555,Villeneuve-de-Marc,45.462997823,5.11493429723,1196.0
38556,Ville-sous-Anjou,45.3762742195,4.85882293241,1201.0
38557,Villette-d'Anthon,45.7844347868,5.10742322844,5274.0
38558,Villette-de-Vienne,45.5891950037,4.91199377057,1957.0
38559,Vinay,45.2147129367,5.40750863423,4478.0
38560,Virieu,45.4710107219,5.47722792273,1562.0
38561,Viriville,45.3050296653,5.20262742852,1716.0
38562,Vizille,45.075027515,5.77956710747,7474.0
38563,Voiron,45.3791720843,5.58240310671,20853.0
38564,Voissant,45.4793906375,5.70464271158,248.0
38565,Voreppe,45.290046149,5.64284060664,9888.0
38566,Vourey,45.3170286253,5.5223348378,1746.0
38567,Chamrousse,45.1197427134,5.89438297795,416.0
39001,Abergement-la-Ronce,47.0649669593,5.37826421743,874.0
39002,Abergement-le-Grand,46.9142864988,5.67853452364,62.0
39003,Abergement-le-Petit,46.906561832,5.69663602324,50.0
39004,Abergement-lès-Thésy,46.9134980199,5.94569839295,56.0
39006,Aiglepierre,46.9553944509,5.80953794446,457.0
39007,Alièze,46.5850122581,5.58578294146,156.0
39008,Amange,47.1669744984,5.5649107588,494.0
39009,Andelot-en-Montagne,46.8591094265,5.9289781242,545.0
39010,Andelot-Morval,46.4237585921,5.42679898961,94.0
39011,Annoire,46.9585671932,5.27702969888,424.0
39013,Arbois,46.8941749828,5.77318253275,3443.0
39014,Archelange,47.1484873028,5.52058392702,222.0
39015,Ardon,46.7729485271,5.87754754837,117.0
39016,Arinthod,46.4000913267,5.58894022336,1142.0
39017,Arlay,46.7695260312,5.52939356263,1233.0
39018,Aromas,46.2931394653,5.4882078411,641.0
39019,Les Arsures,46.953105661,5.78430690832,223.0
39020,Arsure-Arsurette,46.7150975555,6.08022545368,104.0
39021,La Chailleuse,46.5722801296,5.52869424012,609.0
39022,Asnans-Beauvoisin,46.9370009894,5.39677070986,757.0
39024,Audelange,47.14070332,5.58399367432,273.0
39025,Augea,46.5620792374,5.38938272802,269.0
39026,Augerans,47.026326647,5.5838585111,183.0
39027,Augisey,46.5548389482,5.49566271046,194.0
39028,Aumont,46.9161293357,5.63272592575,471.0
39029,Aumur,47.060981505,5.33712188503,386.0
39030,Authume,47.1250671722,5.50826789113,852.0
39031,Auxange,47.1778341766,5.65519498249,203.0
39032,Avignon-lès-Saint-Claude,46.4011757711,5.84079043463,378.0
39034,Balaiseaux,46.9676282435,5.46210050966,328.0
39035,Balanod,46.4554239007,5.35090483871,363.0
39037,Bans,46.9829169242,5.58184356707,198.0
39038,Barésia-sur-l'Ain,46.5423863314,5.70324307586,146.0
39039,La Barre,47.1570835686,5.6930067743,248.0
39040,Barretaine,46.810217532,5.71788289074,178.0
39041,Baume-les-Messieurs,46.7048674382,5.64562570074,164.0
39042,Baverans,47.1054660171,5.53628421421,514.0
39043,Beaufort,46.5858090332,5.43052572582,1444.0
39045,Beffia,46.5315651436,5.54829278779,81.0
39046,Bellecombe,46.3093062436,5.90889687152,78.0
39047,Bellefontaine,46.5565262236,6.08239156513,527.0
39048,Belmont,47.0281412034,5.60483401256,259.0
39049,Bersaillin,46.8571794518,5.59533422537,419.0
39050,Besain,46.7859315795,5.79619936745,162.0
39051,Biarne,47.1454413505,5.45151056819,422.0
39052,Bief-des-Maisons,46.7038559187,6.04967687137,71.0
39053,Bief-du-Fourg,46.8204461045,6.11715675755,221.0
39054,Biefmorin,46.9030690106,5.52936210858,106.0
39055,Billecul,46.7464177883,6.05640813471,48.0
39056,Bletterans,46.7316211339,5.42781411933,1557.0
39057,Blois-sur-Seille,46.7464228951,5.67040219514,100.0
39058,Blye,46.6284281077,5.69599874066,182.0
39059,Bois-d'Amont,46.5361950227,6.1273377518,1693.0
39060,Bois-de-Gand,46.8265028242,5.50052163033,57.0
39061,Boissia,46.5806605913,5.7211528831,113.0
39062,La Boissière,46.4205726757,5.52149312243,69.0
39063,Bonlieu,46.5968045882,5.8566003581,254.0
39065,Bonnefontaine,46.731940278,5.74703212327,116.0
39066,Bornay,46.6118982818,5.55324402199,185.0
39068,Les Bouchoux,46.2946998262,5.80456188916,319.0
39070,Bourg-de-Sirod,46.7297500419,5.95586980597,95.0
39072,Bracon,46.9256272441,5.86757188108,274.0
39073,Brainans,46.8746666632,5.6278782462,178.0
39074,Brans,47.2238411039,5.57358869303,213.0
39076,La Bretenière,47.1293532558,5.66464601093,225.0
39077,Bretenières,46.9199425339,5.53800376406,45.0
39078,Brevans,47.1007698445,5.52282272719,705.0
39079,Briod,46.6633058683,5.62550336964,211.0
39080,Broissia,46.3562943901,5.43285662397,62.0
39081,Buvilly,46.8704853827,5.72629217171,400.0
39083,Censeau,46.8165867767,6.07767180739,341.0
39084,Cernans,46.9343211214,5.9394436656,148.0
39085,Cerniébaud,46.7365821804,6.1257959511,90.0
39086,Cernon,46.4121311574,5.64360732811,236.0
39088,Cesancey,46.6227403643,5.4919593002,400.0
39090,Chaînée-des-Coupis,46.9220207447,5.43463248879,191.0
39091,Les Chalesmes,46.6920276055,6.02602567308,89.0
39092,Chambéria,46.4694472775,5.5703149623,189.0
39093,Chamblay,46.9910483853,5.70335674232,434.0
39094,Chamole,46.8443055833,5.73874767152,168.0
39095,Champagne-sur-Loue,47.0328816629,5.80653382089,127.0
39096,Champagney,47.2596370063,5.50446475584,474.0
39097,Champagnole,46.7445389751,5.8988102947,8466.0
39099,Champdivers,47.0078921172,5.39015295804,448.0
39100,Champrougier,46.8785635805,5.51298451513,107.0
39101,Champvans,47.1021842612,5.42048711833,1490.0
39102,Chancia,46.3456617858,5.64248681911,230.0
39103,La Chapelle-sur-Furieuse,46.9888982082,5.85798769424,307.0
39104,Chapelle-Voland,46.8008280334,5.38064900951,611.0
39105,Chapois,46.8335678801,5.96598394958,224.0
39106,Charchilla,46.4688109023,5.71546918875,293.0
39107,Charcier,46.6290312371,5.7635543146,145.0
39108,Charency,46.7665615855,5.99264951737,58.0
39109,Charézier,46.6145121643,5.72720293776,181.0
39110,La Charme,46.8485608193,5.54676526867,66.0
39111,Charnod,46.3372486157,5.49365223765,38.0
39112,La Chassagne,46.8673225647,5.45469725641,110.0
39114,Château-Chalon,46.7594016188,5.64816991256,146.0
39116,La Châtelaine,46.8586081976,5.8248269042,154.0
39117,Chatelay,47.0581445417,5.69769809053,106.0
39118,Châtel-de-Joux,46.5296472131,5.80925298746,52.0
39119,Le Chateley,46.8795560182,5.54443854939,89.0
39120,Châtelneuf,46.6660130297,5.91229926593,134.0
39121,Châtenois,47.1503115201,5.54630681574,420.0
39122,Châtillon,46.6626648157,5.7273967644,118.0
39124,Chaumergy,46.8433857304,5.47463338737,483.0
39126,La Chaumusse,46.6006202227,5.94399129597,404.0
39127,Chaussenans,46.8246686639,5.74543213223,110.0
39128,Chaussin,46.973824579,5.40270953105,1588.0
39129,Chaux-des-Crotenay,46.6627966943,5.95679629516,404.0
39130,Nanchez,46.4998251911,5.8576069903,829.0
39131,La Chaux-du-Dombief,46.607697996,5.90655686239,578.0
39132,La Chaux-en-Bresse,46.8259443938,5.47657963096,32.0
39133,Chaux-Champagny,46.8831143398,5.87949383777,73.0
39134,Chavéria,46.4989504543,5.55730499833,234.0
39136,Chemenot,46.8599600621,5.52969682759,40.0
39137,Chemilla,46.3507935799,5.55838223354,445.0
39138,Chemin,46.9769333115,5.31259454731,341.0
39139,Chêne-Bernard,46.917901439,5.46969645181,78.0
39140,Chêne-Sec,46.8480769432,5.44386002073,39.0
39141,Chevigny,47.1765613583,5.47410569211,287.0
39142,Chevreaux,46.5015228257,5.41955916196,130.0
39143,Chevrotaine,46.6528649109,5.86000659207,34.0
39145,Chille,46.6933516322,5.57237754147,315.0
39146,Chilly-le-Vignoble,46.6596723262,5.49690965689,631.0
39147,Chilly-sur-Salins,46.8697346286,5.85796704483,100.0
39149,Chissey-sur-Loue,47.0603931252,5.74043299364,319.0
39150,Choisey,47.0588384803,5.45057837104,1044.0
39151,Choux,46.301599898,5.77007174218,132.0
39153,Cize,46.7198972063,5.91999404872,833.0
39154,Clairvaux-les-Lacs,46.5646560659,5.75476433887,1467.0
39155,Clucy,46.9461704055,5.91685452628,77.0
39156,Cogna,46.5867008206,5.77312051776,249.0
39157,Coiserette,46.3381325786,5.8257562121,57.0
39159,Colonne,46.8790834868,5.57100296371,264.0
39160,Commenailles,46.8055925733,5.43718044801,912.0
39162,Condamine,46.649905188,5.43493044694,259.0
39163,Condes,46.3305432517,5.61760194459,117.0
39164,Conliège,46.6513724979,5.61109105926,689.0
39165,Conte,46.7496326396,6.00775677762,57.0
39166,Cornod,46.3075990777,5.54745998941,217.0
39167,Cosges,46.7469594031,5.39199282971,363.0
39168,Courbette,46.597757049,5.56912637088,46.0
39169,Courbouzon,46.6530259011,5.52879804743,610.0
39170,Courlans,46.6757012909,5.48680231929,955.0
39171,Courlaoux,46.6694520389,5.44937543437,1174.0
39172,Courtefontaine,47.132605121,5.79331394408,259.0
39173,Cousance,46.5333527445,5.37741644744,1325.0
39174,Coyrière,46.3404621083,5.84504322935,65.0
39175,Coyron,46.5124158536,5.69815405752,74.0
39176,Cramans,47.0073865371,5.78702671901,535.0
39177,Hauteroche,46.6884401125,5.66906572619,996.0
39178,Crans,46.6951339522,5.98129931286,79.0
39179,Crenans,46.4662863715,5.74165034768,242.0
39180,Cressia,46.5268687403,5.48381777144,376.0
39182,Crissey,47.0503243045,5.47819873684,706.0
39183,Crotenay,46.7546647764,5.81374887948,714.0
39184,Les Crozets,46.4635033757,5.80467882912,196.0
39185,Cuisia,46.5467474362,5.40533542507,403.0
39187,Cuvier,46.8392780314,6.06612873386,281.0
39188,Dammartin-Marpain,47.2530677926,5.55397181022,353.0
39189,Damparis,47.0709486148,5.40719104716,2697.0
39190,Dampierre,47.1650509305,5.74228998802,1344.0
39191,Darbonnay,46.8253223066,5.60755327893,87.0
39192,Denezières,46.6244113677,5.80050355357,73.0
39193,Le Deschaux,46.9505140483,5.49877819906,1027.0
39194,Desnes,46.7681304523,5.46790509865,487.0
39196,Les Deux-Fays,46.8854345992,5.48750372118,120.0
39197,Digna,46.5182419302,5.38565811964,375.0
39198,Dole,47.0755452538,5.50062446099,24483.0
39199,Domblans,46.7623690449,5.59000211082,1257.0
39200,Dompierre-sur-Mont,46.5627677979,5.61274460974,220.0
39201,Doucier,46.6499567029,5.77799951166,319.0
39202,Dournon,46.9321643123,5.97063569174,140.0
39203,Doye,46.7678938966,6.01401382033,106.0
39204,Dramelay,46.4042095252,5.53007674794,30.0
39205,Éclans-Nenon,47.1038743929,5.61210284808,389.0
39206,Écleux,46.9949161228,5.73686979775,230.0
39207,Écrille,46.5022298608,5.63385105141,85.0
39208,Entre-deux-Monts,46.6418277764,5.96335061438,150.0
39209,Val-d'Épy,46.3756497717,5.39068206826,325.0
39210,Équevillon,46.7607810101,5.94097617099,596.0
39211,Les Essards-Taignevaux,46.9035384189,5.41523803268,254.0
39214,Esserval-Tartre,46.8306327742,6.03218629416,123.0
39216,Étival,46.4917221843,5.79388173937,319.0
39217,L'Étoile,46.7160513036,5.53394517039,584.0
39218,Étrepigney,47.1104911888,5.6819169156,441.0
39219,Évans,47.1795880085,5.76480868684,665.0
39220,Falletans,47.0819186526,5.56688411224,414.0
39221,La Favière,46.7481190667,6.03667883413,32.0
39222,Fay-en-Montagne,46.7536361498,5.717409823,88.0
39223,La Ferté,46.9403261024,5.65073456317,202.0
39225,Le Fied,46.7740955741,5.71637200568,197.0
39227,Foncine-le-Bas,46.6323096573,6.0304724219,195.0
39228,Foncine-le-Haut,46.6590550612,6.06154968382,1128.0
39229,Fontainebrux,46.6967309951,5.43737795518,215.0
39230,Fontenu,46.6719633574,5.81528631175,78.0
39232,Fort-du-Plasne,46.6232367708,5.98199426982,461.0
39233,Foucherans,47.0856433661,5.44430100511,2316.0
39234,Foulenay,46.8608876918,5.48627803896,81.0
39235,Fraisans,47.1244743587,5.75661818843,1206.0
39236,Francheville,46.8366646501,5.50234541581,52.0
39237,Fraroz,46.7287692147,6.09880430783,56.0
39238,Frasne-les-Meulières,47.1966162247,5.50343047257,116.0
39239,La Frasnée,46.5611032871,5.80120457498,41.0
39240,Le Frasnois,46.6361110907,5.89061826384,175.0
39241,Frébuans,46.6495243028,5.48468530029,388.0
39244,Frontenay,46.7884051607,5.63215279855,164.0
39245,Gatey,46.9455665112,5.45611135598,370.0
39246,Gendrey,47.1963062843,5.68474768742,444.0
39247,Genod,46.3574309784,5.52980105214,75.0
39248,Geraise,46.9582339732,5.95511287439,44.0
39249,Germigney,47.0384440113,5.68614106484,79.0
39250,Geruge,46.625057705,5.53075865537,181.0
39251,Gevingey,46.6375986496,5.50938673759,544.0
39252,Gevry,47.0322816848,5.44484425486,725.0
39253,Gigny,46.4543990771,5.4715682164,279.0
39254,Gillois,46.7301116843,6.03133695605,143.0
39255,Gizia,46.5271746657,5.42480617606,235.0
39258,Grande-Rivière,46.5345269468,5.90836886735,646.0
39259,Grange-de-Vaivre,46.9978542167,5.84207258909,37.0
39261,Graye-et-Charnay,46.4731744736,5.44898680296,142.0
39262,Gredisans,47.1627557383,5.51775930119,133.0
39263,Grozon,46.8897857608,5.69024153964,402.0
39265,Hautecour,46.5618581979,5.78248121784,203.0
39266,Les Hays,46.9085311513,5.39082220543,351.0
39267,Ivory,46.8986920683,5.84966493712,102.0
39268,Ivrey,46.9896694656,5.89705874388,60.0
39269,Jeurre,46.3689937737,5.70478472529,263.0
39270,Jouhe,47.1398982403,5.48513402798,596.0
39271,Lac-des-Rouges-Truites,46.6006239723,6.01003067778,407.0
39272,Ladoye-sur-Seille,46.7668743064,5.68304960571,50.0
39273,Montlainsia,46.3895271897,5.48848801863,236.0
39274,Lajoux,46.3914322554,6.00896074386,298.0
39275,Lamoura,46.4081181986,5.98341720791,665.0
39277,Le Larderet,46.8187727556,5.94601155483,54.0
39278,Largillay-Marsonnay,46.5560198028,5.66558400939,140.0
39279,Larnaud,46.7068129495,5.45782797835,622.0
39280,Larrivoire,46.338478336,5.78818524543,103.0
39281,Le Latet,46.8031363333,5.94173064599,89.0
39282,La Latette,46.7518875591,6.09572549131,81.0
39283,Lavancia-Epercy,46.3364527437,5.68491757236,639.0
39284,Lavangeot,47.1511519623,5.60803139614,144.0
39285,Lavans-lès-Dole,47.1556350974,5.63422877694,339.0
39286,Lavans-lès-Saint-Claude,46.3901726307,5.77719970471,2433.0
39288,Lavigny,46.717011316,5.60517764784,393.0
39289,Lect,46.3941077641,5.67259916552,355.0
39290,Valzin en Petite Montagne,46.4245328121,5.60694899546,478.0
39291,Lemuy,46.889073622,5.98241424914,245.0
39292,Lent,46.7512558093,5.97544232672,160.0
39293,Leschères,46.4602324129,5.829681829,210.0
39295,Loisia,46.4942321244,5.46231630746,161.0
39296,Lombard,46.7840338435,5.50626178194,219.0
39297,Longchaumois,46.4634160554,5.96337151696,1165.0
39298,Longcochon,46.7705510024,6.07491619337,61.0
39299,Longwy-sur-le-Doubs,46.965571307,5.35428928661,498.0
39300,Lons-le-Saunier,46.6744796278,5.55733212947,17921.0
39301,Loulle,46.7051852388,5.88350516541,175.0
39302,Louvatange,47.1895729875,5.72090559448,99.0
39304,Le Louverot,46.7328180633,5.58174416388,237.0
39305,La Loye,47.0305064268,5.55264274121,584.0
39306,Macornay,46.6419396973,5.54481097353,1008.0
39307,Maisod,46.4791457718,5.69233262933,338.0
39308,Malange,47.1838419032,5.61461645047,323.0
39310,Mantry,46.7949152079,5.55490459828,493.0
39312,Marigna-sur-Valouse,46.4465766056,5.52802659429,111.0
39313,Marigny,46.67956984,5.77875923329,216.0
39314,Marnézia,46.5759787765,5.63640981929,81.0
39315,Marnoz,46.9538587219,5.83609760607,415.0
39317,La Marre,46.7337108015,5.70313863162,370.0
39318,Martigna,46.3895643174,5.70098725643,203.0
39319,Mathenay,46.9295460326,5.67894165868,145.0
39320,Maynal,46.5672563014,5.4124890744,337.0
39321,Menétru-le-Vignoble,46.7745566014,5.63482619878,164.0
39322,Menétrux-en-Joux,46.6239722837,5.83804866069,60.0
39323,Menotey,47.1678262318,5.50278789931,328.0
39324,Mérona,46.5535338267,5.63571799156,7.0
39325,Mesnay,46.8999786113,5.81905626698,590.0
39326,Mesnois,46.5942298159,5.67721332871,179.0
39327,Messia-sur-Sorne,46.6631538185,5.51569429363,867.0
39328,Meussia,46.4947553205,5.73946111468,435.0
39329,Mièges,46.7873509128,6.04198451361,172.0
39330,Miéry,46.8065984707,5.66613178867,157.0
39331,Mignovillard,46.7758072369,6.14394186083,871.0
39333,Moirans-en-Montagne,46.4388080084,5.73795329823,2241.0
39334,Moiron,46.6350035494,5.55979074338,133.0
39335,Moissey,47.1885329382,5.53230467086,582.0
39336,Molain,46.8251611212,5.81711896426,116.0
39337,Molamboz,46.951688723,5.68053538603,89.0
39338,Molay,47.0155461717,5.42348925826,515.0
39339,Molinges,46.35182997,5.76359169948,1149.0
39342,Monay,46.838724975,5.59503528853,124.0
39343,Monnetay,46.4576810006,5.51067177235,16.0
39344,Monnet-la-Ville,46.7245823636,5.81585271352,347.0
39345,Monnières,47.1140594899,5.46044213238,414.0
39346,Montagna-le-Reconduit,46.4549069839,5.39107165834,116.0
39348,Montaigu,46.6535706829,5.57330995671,461.0
39349,Montain,46.7209461149,5.57753660512,514.0
39350,Montbarrey,47.0202426909,5.63748762259,312.0
39351,Montcusel,46.3561612254,5.66451408505,153.0
39352,Monteplain,47.1585531374,5.70976407571,140.0
39353,Montfleur,46.333233615,5.44582401435,173.0
39354,Montholier,46.8945272746,5.63902103167,375.0
39355,Montigny-lès-Arsures,46.9378384103,5.77619784355,241.0
39356,Montigny-sur-l'Ain,46.7050355286,5.79177737951,215.0
39359,Montmarlon,46.87302574,5.96629816097,32.0
39360,Montmirey-la-Ville,47.2170742688,5.51651426821,174.0
39361,Montmirey-le-Château,47.2299837949,5.53411913027,199.0
39362,Montmorot,46.6868843309,5.5196117795,3430.0
39363,Montrevel,46.4260235257,5.49493800211,84.0
39364,Montrond,46.7867874524,5.84385490665,508.0
39365,Mont-sous-Vaudrey,46.9631076045,5.59448295865,1307.0
39366,Mont-sur-Monnet,46.7035726549,5.84464264755,247.0
39367,Morbier,46.55692328,6.01610878304,2358.0
39368,Hauts de Bienne,46.5258425381,6.03328656487,5496.0
39370,Mouchard,46.9775766117,5.78997395755,1377.0
39372,Mournans-Charbonny,46.7768224778,5.99039184457,95.0
39373,Les Moussières,46.326906853,5.87285556861,165.0
39375,Moutonne,46.5305097539,5.56657538643,129.0
39376,Moutoux,46.790683672,5.94357919942,76.0
39377,Mutigney,47.2820712472,5.53021636732,182.0
39378,Les Trois Châteaux,46.4197619267,5.34914344308,781.0
39379,Nance,46.7487669868,5.42262133247,537.0
39380,Nancuise,46.4735098453,5.52975664064,46.0
39381,Les Nans,46.7942578925,5.97354217641,101.0
39385,Neublans-Abergement,46.9040741283,5.33914629457,548.0
39386,Neuvilley,46.8935992116,5.59976240857,95.0
39387,Nevy-lès-Dole,47.0024558065,5.5159174634,300.0
39388,Nevy-sur-Seille,46.7343478982,5.64536782346,203.0
39389,Ney,46.733302634,5.88549194483,609.0
39390,Nogna,46.6029026515,5.64266648514,309.0
39391,Nozeroy,46.7701820347,6.03611938375,406.0
39392,Offlanges,47.2038465796,5.56005963623,195.0
39393,Onglières,46.8028448995,6.00043623502,65.0
